SaleID,CustomerID,ProductID,SupplierID,Revenue,Profit,CO2Emissions,Date
412,3598,214,7,868.99,87.66,13.32,2023-01-18 03:00:00
413,4845,336,36,96.4,87.1,41.07,2023-01-18 04:00:00
414,2333,158,93,454.15,51.94,9.37,2023-01-18 05:00:00
415,330,210,93,246.76,139.93,3.48,2023-01-18 06:00:00
416,2098,408,26,542.18,2.09,0.11,2023-01-18 07:00:00
417,773,133,27,307.05,103.04,29.07,2023-01-18 08:00:00
418,1646,53,24,725.6,1.71,38.96,2023-01-18 09:00:00
419,1733,229,95,937.55,119.1,41.17,2023-01-18 10:00:00
420,4474,183,71,712.0,7.15,23.59,2023-01-18 11:00:00
421,1788,23,81,361.76,188.07,3.03,2023-01-18 12:00:00
422,1624,106,33,604.07,96.11,1.88,2023-01-18 13:00:00
423,1000,91,98,889.64,137.12,45.88,2023-01-18 14:00:00
424,1849,119,18,277.33,170.87,4.74,2023-01-18 15:00:00
425,1562,460,5,127.02,47.85,39.25,2023-01-18 16:00:00
426,774,138,1,139.46,108.47,3.57,2023-01-18 17:00:00
427,1804,482,71,499.9,172.83,9.25,2023-01-18 18:00:00
428,1099,120,98,734.81,108.02,8.23,2023-01-18 19:00:00
429,2051,161,3,660.69,79.16,13.93,2023-01-18 20:00:00
430,1599,208,36,459.35,74.41,20.34,2023-01-18 21:00:00
431,748,349,35,732.01,77.44,6.32,2023-01-18 22:00:00
432,3974,318,51,637.63,123.47,48.66,2023-01-18 23:00:00
433,2323,338,12,631.95,10.09,0.2,2023-01-19 00:00:00
434,1554,155,15,210.35,83.66,38.63,2023-01-19 01:00:00
435,1616,263,4,319.46,112.56,26.37,2023-01-19 02:00:00
436,3755,356,56,350.98,157.49,4.37,2023-01-19 03:00:00
437,4425,155,97,810.11,106.47,6.09,2023-01-19 04:00:00
438,2303,330,16,777.36,185.31,29.54,2023-01-19 05:00:00
439,4222,394,93,260.15,89.31,15.83,2023-01-19 06:00:00
440,4863,459,6,64.6,130.51,22.56,2023-01-19 07:00:00
441,3656,313,63,770.11,4.5,27.5,2023-01-19 08:00:00
442,3396,286,23,415.77,48.45,28.71,2023-01-19 09:00:00
443,217,259,77,227.61,163.28,29.17,2023-01-19 10:00:00
444,3317,157,44,125.85,117.66,3.6,2023-01-19 11:00:00
445,1360,14,1,22.69,189.29,37.05,2023-01-19 12:00:00
446,3775,77,57,433.45,150.82,14.75,2023-01-19 13:00:00
447,4928,339,76,346.37,90.48,5.81,2023-01-19 14:00:00
448,4278,409,27,699.51,155.96,5.2,2023-01-19 15:00:00
449,4430,394,25,976.9,94.09,11.93,2023-01-19 16:00:00
450,4607,335,86,214.71,66.7,31.47,2023-01-19 17:00:00
451,4479,220,62,250.61,10.37,23.65,2023-01-19 18:00:00
452,1897,232,98,343.93,173.26,5.44,2023-01-19 19:00:00
453,4428,433,18,471.28,84.37,1.71,2023-01-19 20:00:00
454,900,294,80,700.72,137.35,1.33,2023-01-19 21:00:00
455,642,455,93,358.51,31.46,21.11,2023-01-19 22:00:00
456,4730,142,30,113.16,165.96,39.43,2023-01-19 23:00:00
457,3628,251,30,733.04,165.02,28.72,2023-01-20 00:00:00
458,196,414,84,796.7,96.95,40.5,2023-01-20 01:00:00
459,1894,296,47,255.17,134.76,16.04,2023-01-20 02:00:00
460,3276,140,22,145.39,104.77,7.1,2023-01-20 03:00:00
461,4051,476,42,532.52,110.9,40.17,2023-01-20 04:00:00
462,4554,498,34,216.23,177.87,36.42,2023-01-20 05:00:00
463,4926,142,63,380.42,193.42,29.5,2023-01-20 06:00:00
464,2305,129,4,779.59,74.13,44.4,2023-01-20 07:00:00
465,3601,324,31,227.41,67.01,31.57,2023-01-20 08:00:00
466,3344,305,51,808.2,61.46,26.34,2023-01-20 09:00:00
467,2057,18,50,677.28,154.38,25.17,2023-01-20 10:00:00
468,2809,243,14,227.53,144.86,30.91,2023-01-20 11:00:00
469,1225,164,8,531.14,9.72,25.88,2023-01-20 12:00:00
470,887,320,69,617.93,18.6,13.71,2023-01-20 13:00:00
471,393,96,8,208.27,129.59,47.7,2023-01-20 14:00:00
472,1676,28,11,153.5,55.72,47.91,2023-01-20 15:00:00
473,3191,476,29,535.86,19.22,8.43,2023-01-20 16:00:00
474,2447,230,55,696.9,83.32,26.58,2023-01-20 17:00:00
475,3906,416,85,470.42,175.62,39.5,2023-01-20 18:00:00
476,3339,456,39,79.34,73.9,2.83,2023-01-20 19:00:00
477,3592,25,13,925.96,139.43,6.27,2023-01-20 20:00:00
478,3767,175,64,698.02,180.21,27.29,2023-01-20 21:00:00
479,2528,404,49,624.98,34.69,1.51,2023-01-20 22:00:00
480,2182,161,19,647.19,122.33,41.67,2023-01-20 23:00:00
481,3765,30,67,404.62,181.62,43.67,2023-01-21 00:00:00
482,355,165,98,984.56,39.49,36.84,2023-01-21 01:00:00
483,2632,208,83,141.35,197.75,41.14,2023-01-21 02:00:00
484,1522,437,96,741.75,73.65,33.62,2023-01-21 03:00:00
485,2673,473,100,426.67,44.29,7.18,2023-01-21 04:00:00
486,3179,102,52,882.29,167.73,1.59,2023-01-21 05:00:00
487,2338,373,78,720.09,94.11,42.42,2023-01-21 06:00:00
488,629,106,71,566.63,134.46,35.39,2023-01-21 07:00:00
489,2680,330,20,938.32,98.43,19.98,2023-01-21 08:00:00
490,4423,69,96,913.32,129.06,39.86,2023-01-21 09:00:00
491,1439,8,54,61.81,8.04,2.76,2023-01-21 10:00:00
492,1422,123,95,200.66,70.69,16.02,2023-01-21 11:00:00
493,1127,353,86,679.29,131.81,17.16,2023-01-21 12:00:00
494,2684,101,5,922.62,70.81,5.33,2023-01-21 13:00:00
495,1781,1,95,436.03,155.38,37.11,2023-01-21 14:00:00
496,1532,351,79,47.92,192.22,38.9,2023-01-21 15:00:00
497,1915,7,62,646.86,8.44,29.2,2023-01-21 16:00:00
498,1233,318,17,202.74,171.21,20.95,2023-01-21 17:00:00
499,1957,111,53,556.8,34.64,30.39,2023-01-21 18:00:00
500,393,343,37,390.84,183.55,44.93,2023-01-21 19:00:00
501,826,186,19,562.45,189.41,17.95,2023-01-21 20:00:00
502,2964,216,10,933.11,114.27,16.78,2023-01-21 21:00:00
503,2396,462,44,490.94,96.32,31.17,2023-01-21 22:00:00
504,4146,343,98,44.18,151.94,34.21,2023-01-21 23:00:00
505,4896,123,49,585.11,183.69,22.94,2023-01-22 00:00:00
506,1793,201,89,332.49,47.26,42.99,2023-01-22 01:00:00
507,3065,8,37,780.35,77.11,17.68,2023-01-22 02:00:00
508,1364,64,58,475.23,84.09,32.08,2023-01-22 03:00:00
509,2349,136,92,743.96,169.32,33.42,2023-01-22 04:00:00
510,3552,387,15,909.73,28.25,14.81,2023-01-22 05:00:00
511,3629,383,20,368.65,124.99,1.04,2023-01-22 06:00:00
512,3337,186,55,989.48,70.84,41.35,2023-01-22 07:00:00
513,1566,127,13,158.31,177.22,24.17,2023-01-22 08:00:00
514,3668,416,20,647.49,68.62,4.86,2023-01-22 09:00:00
515,2214,372,43,44.42,195.61,47.88,2023-01-22 10:00:00
516,4097,452,95,220.93,4.11,14.89,2023-01-22 11:00:00
517,1020,49,82,637.44,48.67,23.78,2023-01-22 12:00:00
518,1285,166,41,55.73,92.01,24.25,2023-01-22 13:00:00
519,63,386,48,110.77,52.01,18.6,2023-01-22 14:00:00
520,2531,127,56,298.1,147.74,7.66,2023-01-22 15:00:00
521,3393,393,92,579.88,163.1,35.24,2023-01-22 16:00:00
522,3273,302,68,25.82,139.8,9.85,2023-01-22 17:00:00
523,2270,321,88,487.53,194.11,34.15,2023-01-22 18:00:00
524,4248,177,44,629.49,91.75,40.13,2023-01-22 19:00:00
525,644,203,73,408.5,195.97,1.25,2023-01-22 20:00:00
526,4722,157,47,76.96,25.8,36.62,2023-01-22 21:00:00
527,217,346,50,614.77,169.34,31.94,2023-01-22 22:00:00
528,196,219,32,609.78,8.65,9.87,2023-01-22 23:00:00
529,3865,486,96,510.98,106.85,31.05,2023-01-23 00:00:00
530,3274,285,54,696.21,97.41,21.1,2023-01-23 01:00:00
531,2695,289,39,215.72,171.4,4.32,2023-01-23 02:00:00
532,3213,28,85,681.76,140.45,26.23,2023-01-23 03:00:00
533,2756,351,58,169.84,88.77,48.67,2023-01-23 04:00:00
534,1522,83,61,398.77,179.24,32.48,2023-01-23 05:00:00
535,1081,112,91,76.89,177.29,16.59,2023-01-23 06:00:00
536,722,154,100,820.94,5.92,28.22,2023-01-23 07:00:00
537,1563,370,72,542.85,174.33,36.92,2023-01-23 08:00:00
538,640,29,83,971.34,105.79,7.9,2023-01-23 09:00:00
539,4261,395,93,942.9,167.95,26.49,2023-01-23 10:00:00
540,4311,489,19,998.58,37.08,25.39,2023-01-23 11:00:00
541,3788,480,69,110.25,31.07,18.89,2023-01-23 12:00:00
542,3737,213,22,610.51,144.72,37.38,2023-01-23 13:00:00
543,90,102,35,413.5,55.8,28.29,2023-01-23 14:00:00
544,2922,418,10,537.34,112.21,34.97,2023-01-23 15:00:00
545,1252,360,15,315.68,138.07,29.84,2023-01-23 16:00:00
546,1103,214,2,57.59,122.47,39.07,2023-01-23 17:00:00
547,4704,304,22,710.67,140.09,31.73,2023-01-23 18:00:00
548,349,155,99,966.16,124.45,33.92,2023-01-23 19:00:00
549,3914,380,83,537.06,76.45,11.35,2023-01-23 20:00:00
550,4053,200,12,336.28,19.01,42.31,2023-01-23 21:00:00
551,2942,168,98,938.9,171.21,7.85,2023-01-23 22:00:00
552,246,238,62,371.02,169.36,17.06,2023-01-23 23:00:00
553,272,159,45,915.38,2.13,44.48,2023-01-24 00:00:00
554,2031,193,58,857.13,168.33,5.52,2023-01-24 01:00:00
555,4499,167,20,533.42,31.05,43.35,2023-01-24 02:00:00
556,3188,226,51,680.1,67.24,23.82,2023-01-24 03:00:00
557,3507,367,7,703.31,83.26,9.26,2023-01-24 04:00:00
558,1466,251,24,644.68,136.25,36.89,2023-01-24 05:00:00
559,1196,280,67,169.14,19.39,14.27,2023-01-24 06:00:00
560,3088,476,70,695.85,165.5,33.93,2023-01-24 07:00:00
561,3009,498,97,13.19,188.61,39.57,2023-01-24 08:00:00
562,3824,452,53,712.94,190.59,28.51,2023-01-24 09:00:00
563,1615,466,34,559.29,19.28,39.32,2023-01-24 10:00:00
564,1127,221,33,267.16,183.96,46.76,2023-01-24 11:00:00
565,4380,23,93,805.73,114.0,27.57,2023-01-24 12:00:00
566,517,485,23,411.23,145.66,7.7,2023-01-24 13:00:00
567,2666,189,58,490.92,186.19,35.51,2023-01-24 14:00:00
568,1302,411,68,37.4,132.54,20.56,2023-01-24 15:00:00
569,612,272,69,407.31,91.89,26.61,2023-01-24 16:00:00
570,750,429,98,175.69,105.5,31.38,2023-01-24 17:00:00
571,1857,27,80,283.38,137.22,35.9,2023-01-24 18:00:00
572,400,457,40,259.62,189.0,32.03,2023-01-24 19:00:00
573,1527,389,47,55.56,178.07,11.72,2023-01-24 20:00:00
574,2025,443,43,465.89,115.84,37.43,2023-01-24 21:00:00
575,320,456,61,527.37,42.99,40.39,2023-01-24 22:00:00
576,336,210,42,575.35,70.0,1.98,2023-01-24 23:00:00
577,2099,35,62,467.6,73.0,15.48,2023-01-25 00:00:00
578,174,198,67,870.83,58.55,48.89,2023-01-25 01:00:00
579,4020,491,55,47.3,149.6,8.97,2023-01-25 02:00:00
580,1642,471,49,617.67,167.36,9.22,2023-01-25 03:00:00
581,501,174,49,867.47,64.65,29.61,2023-01-25 04:00:00
582,3647,218,78,50.63,169.38,16.97,2023-01-25 05:00:00
583,2364,56,33,501.34,147.15,32.89,2023-01-25 06:00:00
584,1857,383,28,593.14,88.78,13.21,2023-01-25 07:00:00
585,3153,499,57,199.0,140.03,21.36,2023-01-25 08:00:00
586,1897,487,41,259.98,154.1,49.92,2023-01-25 09:00:00
587,1719,152,79,787.74,112.65,18.73,2023-01-25 10:00:00
588,1779,394,4,571.72,89.18,4.4,2023-01-25 11:00:00
589,4793,463,20,322.62,21.24,37.15,2023-01-25 12:00:00
590,3058,38,89,767.11,1.27,29.47,2023-01-25 13:00:00
591,4828,468,35,749.25,187.51,22.28,2023-01-25 14:00:00
592,2714,477,53,351.95,54.23,45.45,2023-01-25 15:00:00
593,3829,198,39,493.76,132.93,7.42,2023-01-25 16:00:00
594,4748,432,53,667.87,188.73,24.54,2023-01-25 17:00:00
595,1095,9,86,349.82,163.84,9.67,2023-01-25 18:00:00
596,46,499,99,632.72,25.39,4.27,2023-01-25 19:00:00
597,1446,178,92,258.56,160.58,22.17,2023-01-25 20:00:00
598,2197,325,10,299.1,145.55,47.37,2023-01-25 21:00:00
599,3202,176,80,317.57,66.55,36.13,2023-01-25 22:00:00
600,456,423,87,936.69,138.23,11.8,2023-01-25 23:00:00
601,1663,467,83,835.34,165.35,23.18,2023-01-26 00:00:00
602,2925,261,65,569.51,58.99,39.89,2023-01-26 01:00:00
603,966,84,1,568.23,173.94,9.85,2023-01-26 02:00:00
604,4965,139,53,65.59,16.68,10.26,2023-01-26 03:00:00
605,1529,242,46,653.01,105.96,9.13,2023-01-26 04:00:00
606,2977,316,26,334.84,47.41,30.41,2023-01-26 05:00:00
607,3072,155,98,616.18,145.87,1.54,2023-01-26 06:00:00
608,4870,221,2,841.83,35.8,29.42,2023-01-26 07:00:00
609,2522,135,28,55.04,68.95,41.29,2023-01-26 08:00:00
610,1127,188,84,610.99,26.35,39.15,2023-01-26 09:00:00
611,3405,178,27,568.56,162.57,33.37,2023-01-26 10:00:00
612,4493,67,28,214.7,27.32,11.05,2023-01-26 11:00:00
613,2344,69,31,649.97,144.91,40.84,2023-01-26 12:00:00
614,107,439,47,559.29,141.74,47.88,2023-01-26 13:00:00
615,2578,77,7,769.65,29.33,9.27,2023-01-26 14:00:00
616,3155,400,72,119.51,113.64,45.53,2023-01-26 15:00:00
617,4384,374,96,449.17,99.88,42.66,2023-01-26 16:00:00
618,4054,12,75,997.95,119.31,48.97,2023-01-26 17:00:00
619,4802,487,48,692.39,187.51,16.03,2023-01-26 18:00:00
620,215,283,26,687.46,17.03,46.71,2023-01-26 19:00:00
621,4440,246,55,324.69,164.28,9.06,2023-01-26 20:00:00
622,4290,237,89,102.95,172.56,8.84,2023-01-26 21:00:00
623,4254,252,7,950.0,26.13,5.44,2023-01-26 22:00:00
624,465,417,84,114.42,131.57,21.45,2023-01-26 23:00:00
625,2373,207,57,992.78,140.72,0.71,2023-01-27 00:00:00
626,592,341,58,134.52,110.18,19.13,2023-01-27 01:00:00
627,2189,108,94,179.2,101.08,31.33,2023-01-27 02:00:00
628,884,209,1,315.28,64.25,4.01,2023-01-27 03:00:00
629,4159,311,82,517.25,138.13,40.94,2023-01-27 04:00:00
630,304,308,72,792.5,57.82,14.71,2023-01-27 05:00:00
631,4492,293,29,971.3,92.54,2.42,2023-01-27 06:00:00
632,334,113,22,365.24,171.62,18.79,2023-01-27 07:00:00
633,2834,376,96,30.21,18.82,7.01,2023-01-27 08:00:00
634,4507,15,40,620.51,106.15,39.78,2023-01-27 09:00:00
635,2332,340,62,713.68,97.73,16.77,2023-01-27 10:00:00
636,4562,83,14,403.47,76.32,5.94,2023-01-27 11:00:00
637,80,65,2,191.64,119.91,22.74,2023-01-27 12:00:00
638,3764,452,35,312.96,4.11,22.65,2023-01-27 13:00:00
639,2832,3,71,659.24,99.0,13.85,2023-01-27 14:00:00
640,1978,456,67,499.24,97.65,16.42,2023-01-27 15:00:00
641,733,361,79,745.99,103.71,38.47,2023-01-27 16:00:00
642,3977,236,98,225.99,43.28,31.97,2023-01-27 17:00:00
643,1818,389,22,843.57,42.31,10.81,2023-01-27 18:00:00
644,1385,393,18,164.33,129.79,47.41,2023-01-27 19:00:00
645,2125,129,46,336.62,19.45,15.31,2023-01-27 20:00:00
646,1199,247,82,595.3,61.88,26.72,2023-01-27 21:00:00
647,2293,235,63,739.49,166.33,28.6,2023-01-27 22:00:00
648,4218,30,98,273.52,21.65,10.76,2023-01-27 23:00:00
649,185,71,36,948.64,94.15,14.63,2023-01-28 00:00:00
650,4128,470,46,709.05,134.06,24.09,2023-01-28 01:00:00
651,998,148,37,225.5,29.19,12.89,2023-01-28 02:00:00
652,1987,93,18,728.51,63.18,15.35,2023-01-28 03:00:00
653,2810,283,43,699.37,112.19,30.7,2023-01-28 04:00:00
654,4665,217,29,755.16,66.12,36.71,2023-01-28 05:00:00
655,2358,238,76,916.72,22.88,40.07,2023-01-28 06:00:00
656,1680,227,18,714.6,47.25,6.17,2023-01-28 07:00:00
657,4926,219,95,358.39,22.77,36.88,2023-01-28 08:00:00
658,3040,319,15,792.61,196.73,46.82,2023-01-28 09:00:00
659,4887,459,59,698.9,47.89,29.08,2023-01-28 10:00:00
660,2512,337,94,578.52,106.58,30.27,2023-01-28 11:00:00
661,3528,31,100,360.29,86.28,47.77,2023-01-28 12:00:00
662,3027,466,28,921.84,114.33,43.48,2023-01-28 13:00:00
663,2746,403,53,517.63,100.12,27.93,2023-01-28 14:00:00
664,4174,114,15,631.82,145.71,38.32,2023-01-28 15:00:00
665,2582,102,43,421.21,174.73,9.13,2023-01-28 16:00:00
666,4204,93,33,783.01,57.77,20.71,2023-01-28 17:00:00
667,2812,207,2,347.63,37.54,35.8,2023-01-28 18:00:00
668,4091,446,59,812.53,196.88,14.5,2023-01-28 19:00:00
669,370,391,8,116.86,173.35,22.75,2023-01-28 20:00:00
670,3744,229,33,711.87,73.42,8.72,2023-01-28 21:00:00
671,2005,421,35,482.11,179.06,44.9,2023-01-28 22:00:00
672,1704,71,18,701.77,134.44,44.79,2023-01-28 23:00:00
673,3325,342,90,536.08,88.05,23.97,2023-01-29 00:00:00
674,441,460,21,142.96,174.81,9.68,2023-01-29 01:00:00
675,3258,136,64,482.22,135.38,33.99,2023-01-29 02:00:00
676,2907,441,28,964.91,165.46,10.76,2023-01-29 03:00:00
677,227,466,84,757.29,84.13,11.51,2023-01-29 04:00:00
678,2402,284,45,307.19,159.94,48.61,2023-01-29 05:00:00
679,4719,338,20,944.67,74.02,5.07,2023-01-29 06:00:00
680,1025,351,4,781.16,147.28,19.02,2023-01-29 07:00:00
681,3492,17,36,370.8,87.67,27.79,2023-01-29 08:00:00
682,4257,215,98,607.54,81.63,5.48,2023-01-29 09:00:00
683,871,395,77,432.42,159.53,2.04,2023-01-29 10:00:00
684,3200,399,95,105.72,25.88,27.16,2023-01-29 11:00:00
685,1746,414,52,807.97,185.71,5.82,2023-01-29 12:00:00
686,444,244,39,199.17,102.23,12.63,2023-01-29 13:00:00
687,4559,95,71,463.46,127.58,24.91,2023-01-29 14:00:00
688,473,121,81,705.61,81.65,17.44,2023-01-29 15:00:00
689,80,6,12,932.89,129.53,35.56,2023-01-29 16:00:00
690,240,268,55,72.1,142.26,48.13,2023-01-29 17:00:00
691,4653,87,94,399.3,173.83,37.68,2023-01-29 18:00:00
692,590,189,48,618.5,171.02,50.0,2023-01-29 19:00:00
693,1361,103,98,781.52,72.21,19.51,2023-01-29 20:00:00
694,1885,104,86,921.72,123.55,15.33,2023-01-29 21:00:00
695,2317,420,85,10.49,156.33,10.71,2023-01-29 22:00:00
696,4431,291,9,631.49,153.21,44.26,2023-01-29 23:00:00
697,312,67,12,16.87,178.3,19.56,2023-01-30 00:00:00
698,1077,106,81,789.38,166.56,35.58,2023-01-30 01:00:00
699,34,248,80,158.17,143.85,33.77,2023-01-30 02:00:00
700,1842,348,69,895.67,150.02,2.95,2023-01-30 03:00:00
701,4482,207,83,163.57,161.68,43.99,2023-01-30 04:00:00
702,249,205,57,766.69,167.74,24.38,2023-01-30 05:00:00
703,1135,319,28,296.41,71.18,11.26,2023-01-30 06:00:00
704,4890,83,17,561.68,156.58,48.96,2023-01-30 07:00:00
705,4948,424,22,612.35,189.89,37.68,2023-01-30 08:00:00
706,376,82,35,214.69,47.36,30.88,2023-01-30 09:00:00
707,724,287,59,305.71,10.6,49.42,2023-01-30 10:00:00
708,1914,37,79,116.43,15.41,37.85,2023-01-30 11:00:00
709,4298,213,19,15.24,44.13,6.15,2023-01-30 12:00:00
710,2493,487,50,247.07,184.04,49.56,2023-01-30 13:00:00
711,1943,133,26,520.84,26.23,29.92,2023-01-30 14:00:00
712,4005,115,60,716.46,149.77,15.04,2023-01-30 15:00:00
713,2345,377,44,795.62,173.54,40.89,2023-01-30 16:00:00
714,1332,465,56,79.07,175.63,2.49,2023-01-30 17:00:00
715,4589,211,99,279.69,83.93,32.75,2023-01-30 18:00:00
716,338,132,43,772.52,99.56,8.05,2023-01-30 19:00:00
717,1866,374,23,486.06,65.33,4.47,2023-01-30 20:00:00
718,3138,154,74,190.37,30.32,17.76,2023-01-30 21:00:00
719,792,408,22,398.29,43.22,17.88,2023-01-30 22:00:00
720,3612,423,47,277.33,27.82,30.07,2023-01-30 23:00:00
721,3701,440,55,60.15,82.1,28.32,2023-01-31 00:00:00
722,1517,438,11,765.99,34.9,34.43,2023-01-31 01:00:00
723,3954,294,55,298.78,81.28,8.79,2023-01-31 02:00:00
724,3909,366,26,945.68,170.39,43.56,2023-01-31 03:00:00
725,2674,182,1,889.24,131.25,42.95,2023-01-31 04:00:00
726,2123,147,100,719.11,132.89,10.89,2023-01-31 05:00:00
727,3786,222,62,333.37,162.56,23.73,2023-01-31 06:00:00
728,59,282,21,287.12,9.2,24.45,2023-01-31 07:00:00
729,2434,127,8,480.52,159.11,46.07,2023-01-31 08:00:00
730,2063,308,20,361.06,40.07,45.29,2023-01-31 09:00:00
731,1255,203,45,902.15,69.84,3.47,2023-01-31 10:00:00
732,3689,118,81,132.26,62.3,47.91,2023-01-31 11:00:00
733,3749,61,79,727.22,22.03,3.52,2023-01-31 12:00:00
734,4131,231,85,614.79,35.57,27.52,2023-01-31 13:00:00
735,4258,451,65,808.24,191.31,15.65,2023-01-31 14:00:00
736,3030,500,60,547.06,120.45,19.58,2023-01-31 15:00:00
737,2847,150,67,633.25,95.32,31.37,2023-01-31 16:00:00
738,4991,145,95,963.11,151.8,29.23,2023-01-31 17:00:00
739,471,395,56,101.04,162.93,8.46,2023-01-31 18:00:00
740,4036,111,31,113.82,22.94,48.49,2023-01-31 19:00:00
741,2900,167,85,399.67,148.44,1.53,2023-01-31 20:00:00
742,1447,189,87,478.01,186.55,17.23,2023-01-31 21:00:00
743,4444,495,81,207.87,117.5,40.09,2023-01-31 22:00:00
744,4790,475,22,91.84,123.22,42.56,2023-01-31 23:00:00
745,913,49,62,31.95,174.21,39.88,2023-02-01 00:00:00
746,4243,107,56,766.95,136.22,18.69,2023-02-01 01:00:00
747,1712,93,86,490.21,199.06,33.7,2023-02-01 02:00:00
748,675,124,100,844.97,57.26,38.24,2023-02-01 03:00:00
749,1440,317,72,367.23,169.25,28.94,2023-02-01 04:00:00
750,2735,140,8,706.41,122.87,33.98,2023-02-01 05:00:00
751,3631,397,62,493.64,73.78,27.73,2023-02-01 06:00:00
752,686,314,78,615.95,176.73,2.84,2023-02-01 07:00:00
753,1127,11,24,376.49,199.25,13.74,2023-02-01 08:00:00
754,4217,448,22,90.36,12.51,35.16,2023-02-01 09:00:00
755,2467,415,15,947.9,185.18,12.15,2023-02-01 10:00:00
756,2398,395,84,837.73,41.42,22.83,2023-02-01 11:00:00
757,4138,378,91,318.77,41.83,26.78,2023-02-01 12:00:00
758,3439,361,28,959.12,9.31,33.58,2023-02-01 13:00:00
759,4125,171,22,307.48,184.52,13.03,2023-02-01 14:00:00
760,966,36,31,448.56,152.12,29.8,2023-02-01 15:00:00
761,920,130,73,757.58,11.64,29.87,2023-02-01 16:00:00
762,4914,343,62,315.91,127.07,42.27,2023-02-01 17:00:00
763,2873,61,87,331.26,24.91,27.65,2023-02-01 18:00:00
764,1509,420,69,415.98,150.53,14.82,2023-02-01 19:00:00
765,1213,334,39,473.71,82.4,26.18,2023-02-01 20:00:00
766,872,485,81,132.38,11.3,5.45,2023-02-01 21:00:00
767,4391,49,40,27.32,166.05,30.43,2023-02-01 22:00:00
768,3255,411,69,919.97,114.91,45.81,2023-02-01 23:00:00
769,864,396,55,359.66,154.8,26.54,2023-02-02 00:00:00
770,3954,186,71,110.67,135.23,14.68,2023-02-02 01:00:00
771,3109,221,64,761.58,87.44,20.34,2023-02-02 02:00:00
772,3056,6,8,302.11,140.03,45.1,2023-02-02 03:00:00
773,3995,300,71,189.85,3.94,40.67,2023-02-02 04:00:00
774,2683,175,86,962.98,68.61,40.18,2023-02-02 05:00:00
775,4691,279,44,921.34,155.79,28.25,2023-02-02 06:00:00
776,614,371,38,114.69,152.85,19.88,2023-02-02 07:00:00
777,1873,458,21,900.29,177.59,6.71,2023-02-02 08:00:00
778,3155,354,4,891.96,122.6,48.78,2023-02-02 09:00:00
779,4561,364,32,638.03,188.5,9.04,2023-02-02 10:00:00
780,3374,204,55,534.44,111.98,12.68,2023-02-02 11:00:00
781,3192,96,93,225.26,100.59,38.24,2023-02-02 12:00:00
782,568,282,60,130.17,40.25,17.6,2023-02-02 13:00:00
783,4134,135,59,610.31,155.99,29.24,2023-02-02 14:00:00
784,245,416,94,823.74,138.72,38.11,2023-02-02 15:00:00
785,21,33,67,691.76,92.69,27.85,2023-02-02 16:00:00
786,394,82,5,188.99,18.33,24.59,2023-02-02 17:00:00
787,3815,483,83,297.12,26.01,2.63,2023-02-02 18:00:00
788,2056,148,72,550.95,23.78,24.43,2023-02-02 19:00:00
789,3516,95,37,628.74,75.74,22.81,2023-02-02 20:00:00
790,2376,453,95,81.53,32.64,44.04,2023-02-02 21:00:00
791,1911,480,27,617.91,172.31,22.42,2023-02-02 22:00:00
792,290,436,13,738.96,179.97,31.53,2023-02-02 23:00:00
793,2559,495,6,189.54,171.5,38.71,2023-02-03 00:00:00
794,361,170,65,253.76,122.16,23.44,2023-02-03 01:00:00
795,1623,211,30,266.31,119.67,13.12,2023-02-03 02:00:00
796,4315,385,75,940.41,178.29,44.71,2023-02-03 03:00:00
797,4095,191,52,412.95,81.86,44.79,2023-02-03 04:00:00
798,2454,7,41,535.27,13.41,45.0,2023-02-03 05:00:00
799,2016,380,95,727.07,94.61,13.71,2023-02-03 06:00:00
800,2041,314,80,377.75,111.19,15.84,2023-02-03 07:00:00
801,2045,342,15,114.5,110.34,45.95,2023-02-03 08:00:00
802,2801,434,5,657.78,32.64,6.38,2023-02-03 09:00:00
803,2971,34,15,670.6,156.9,32.83,2023-02-03 10:00:00
804,832,51,1,267.94,146.66,14.69,2023-02-03 11:00:00
805,1794,120,15,44.88,46.74,36.09,2023-02-03 12:00:00
806,3693,138,100,668.7,110.69,41.7,2023-02-03 13:00:00
807,1792,367,60,706.39,158.28,20.46,2023-02-03 14:00:00
808,2842,106,48,35.8,2.53,7.64,2023-02-03 15:00:00
809,4691,282,54,696.25,55.76,36.64,2023-02-03 16:00:00
810,2155,32,55,939.54,94.94,2.88,2023-02-03 17:00:00
811,581,124,72,187.0,169.16,0.85,2023-02-03 18:00:00
812,2854,170,86,526.11,159.99,43.87,2023-02-03 19:00:00
813,2237,475,27,699.81,31.05,40.86,2023-02-03 20:00:00
814,4177,446,98,237.78,93.09,29.14,2023-02-03 21:00:00
815,2156,12,30,754.03,61.62,33.3,2023-02-03 22:00:00
816,1345,168,76,869.41,80.89,47.63,2023-02-03 23:00:00
817,346,343,60,816.41,108.58,3.23,2023-02-04 00:00:00
818,1887,78,66,266.31,100.37,10.91,2023-02-04 01:00:00
819,555,34,46,806.17,29.17,36.49,2023-02-04 02:00:00
820,3771,209,52,419.21,25.22,13.28,2023-02-04 03:00:00
821,4398,326,86,273.8,26.92,10.44,2023-02-04 04:00:00
822,200,411,81,176.29,168.42,22.17,2023-02-04 05:00:00
823,2941,8,35,909.89,4.97,36.21,2023-02-04 06:00:00
